PortfolioID,AnnualReturn,Volatility,Sharpe,ETFs,Weights
2100,0.11161656779519549,0.14078318014069763,0.7928260157473837,"SLYV,QQQ,TGINX,SWSSX,MACSX,VTI,IVV,VBIRX,EWG,FEMKX,FLPSX","0.07775469823006541,0.08291093377767832,0.1358539038090223,0.015285880442255305,0.08870282262435523,0.11605348233942257,0.09483363990515982,0.09236341271509878,0.037566158107050565,0.13272734993880958,0.1259477181110822"
2101,0.13884012157868375,0.227455687157675,0.6104051444641968,"VGENX,IJT,MDY,MASKX","0.3776975841339176,0.1104090680655829,0.06954353186435581,0.4423498159361437"
2102,0.11001171496795953,0.1966274590137074,0.5594931426148895,"EWW,IVV,VTSAX,SPY,EWG","0.00797198678464808,0.07898370932911081,0.47922882672437667,0.23890655575817457,0.1949089214036898"
2103,0.1346119187588319,0.17712248047760001,0.759993414702973,"EWG,MDY,MACSX,SWPPX,VGENX,EWW,YACKX","0.058089300434247614,0.06422480769749003,0.17348662799851863,0.2146014003471757,0.19314249685198254,0.10935845024155175,0.18709691642903375"
2104,0.11504963231548429,0.1876802227729356,0.6130088222171217,"VTI,FLPSX,VVIAX,SWPPX,SPY","0.20335452011225869,0.05525760415214077,0.18434953103021529,0.32322211948499335,0.23381622522039192"
2105,0.12836254406553516,0.19777813942085398,0.6490229124483332,"VVIAX,VTRIX,VTI,VFIAX,QQQ,VGENX,YACKX,VGSLX,SWPPX,MDY,MASKX","0.16206902303596737,0.07503881235521143,0.03196788929749105,0.06535296513222696,0.026481853968814622,0.0482277606054781,0.11296711499681054,0.0690435937025545,0.016604091507173183,0.2058350354921176,0.18641185990615472"
2106,0.12997657663999507,0.22342022641118,0.5817583247847385,"QQQ,SLYV,SWSSX,IJS","0.1797152989913941,0.4281342534046347,0.30394114202603634,0.08820930557793488"
2107,0.09269372902646894,0.15968491920713412,0.5804789174000329,"EWW,TGINX,VFIAX,MDY,EFA","0.13573741337764084,0.2430856817428514,0.15177404896425634,0.12243944414736302,0.3469634117678883"
2108,0.08037454311217493,0.11872343811762227,0.676989686169178,"EWW,VBIRX,VTRIX,SPY,TGINX,EWU,IWM","0.06382420513645538,0.22871902520438014,0.07004625230553163,0.35837935729027964,0.1700616431999712,0.09483052382197432,0.014138993041407727"
2109,0.12884361979826128,0.19797630784932105,0.6508032258906638,"VGENX,MASKX,EWW,YACKX,QQQ,SWPPX,MDY,SPY","0.18420370419937518,0.001522108694732949,0.06961409153980484,0.04320507371427311,0.17185831356834552,0.18175256141919136,0.17418918465798353,0.17365496220629356"
2110,0.1438168413721894,0.14297517127449466,1.00588682699375,"MACSX,YACKX,TGINX,IJT,SWSSX","0.4298927543044351,0.33439848142839385,0.04958750158831517,0.011819752241462653,0.1743015104373932"
2111,0.10774225402806152,0.20322511262209847,0.5301621076151676,"EWU,SWSSX,MASKX,VTI,SWPPX,SLYV","0.30163730207365635,0.004647638391750162,0.08544770622756155,0.040836935894888626,0.22534404923129053,0.3420863681808527"
2112,0.12477261459637136,0.1879737226578926,0.6637768983458094,"MASKX,JUEAX,IWM,YACKX,SPY,IVV,SLYV,EFA","0.07616030401990512,0.09023883396644915,0.0702958789031775,0.14207946333929058,0.17191559473438275,0.2308664883053174,0.006042450578394481,0.21240098615308303"
2113,0.11111870649139557,0.19487548822785727,0.5702036079646432,"EWG,SLYV,SPY,SWSSX,EWW,IWM,TGINX,EWU,QQQ,MASKX,YACKX,EFA","0.003011640487544562,0.10383534492271267,0.1258583795158089,0.01583023100035949,0.04875695680615704,0.15151645980937276,0.05036724030969562,0.1427851760464833,0.14819910787760252,0.06990163305352519,0.004696286223444727,0.1352415439472934"
2114,0.14287198024393313,0.191572971157,0.7457836007922282,"VBIRX,IJS,VTRIX,SWSSX,YACKX,VGENX,FEMKX,VGSLX,JUEAX","0.018327129932153793,0.15833554143666445,0.1036059425875327,0.05085691210344212,0.14881475453053367,0.21895669026041165,0.04572953309265788,0.03094792592105095,0.22442557013555278"
2115,0.1047899071100082,0.16546742172246554,0.6332963070263448,"MDY,VFIAX,VTI,SLYV,SPY,MACSX,VBIRX,IVV,SWSSX","0.114161073422075,0.13797098866235372,0.08654560268914094,0.031208711424180205,0.2270881261039853,0.06485361812984847,0.10856318197868617,0.18915932695917803,0.040449370630552366"
2116,0.1080844970334406,0.17096162515284866,0.6322149601514807,"SLYV,EFA,YACKX,TGINX,SPY,FEMKX,VTI,EWG,QQQ,VVIAX","0.07682084132295329,0.014049722036813752,0.07460272307434765,0.13060504918647042,0.13419800515496003,0.03040387333299549,0.14875137403850464,0.17842426842096137,0.026534928154241,0.18560921527775234"
2117,0.1163825023604282,0.1728479820579079,0.6733228873996197,"FLPSX,VGSLX,QQQ,IWM,MACSX,TGINX,EFA,VTRIX","0.05567774476965065,0.1965298143009646,0.07332962703885301,0.24786525944410237,0.22873350010821933,0.07164311538186842,0.0666895664379848,0.05953137251835678"
2118,0.11408091240300283,0.19623060737617778,0.5813614600107085,"EWW,IVV,SWPPX,FEMKX,SPY,SLYV,VTRIX,IWM","0.10075850394217405,0.21102259570678042,0.06573461968438477,0.1696497822194212,0.0037109554463765244,0.18750734238798406,0.11369285061517158,0.14792334999770734"
2119,0.10920181717191912,0.15522260097286145,0.7035175063907837,"MACSX,IJT,VTSAX,MDY,SPY,FEMKX,MASKX,VBIRX,YACKX,VTRIX","0.10230846773190752,0.0725308849380016,0.1075833623482385,0.11920238170856515,0.14086640635735836,0.017726899576844493,0.12220723627405598,0.14711454261926982,0.06128994167152239,0.10916987677423629"
2120,0.11948226566752873,0.1829720065222644,0.6530084461471427,"VGSLX,VTSAX,MACSX,SWPPX,IVV,MDY,TGINX,IWM,YACKX,VTRIX,FLPSX","0.2641121677981656,0.014515191207056891,0.1056962971252615,0.02708374540881326,0.038072804616545164,0.020459551319660586,0.056303828583556495,0.1747928367472646,0.03150155715579111,0.18149119184149626,0.08597082819638857"
2121,0.11690175879062419,0.19559870359297124,0.597661214738363,"IJS,JUEAX,EWW,IJT,VTSAX,SLYV,VBIRX,SPY,VTI,IWM,VGENX,EFA","0.09699578787942713,0.056103624100351274,0.1422237459402058,0.0922209587592334,0.11352503424407692,0.009021770690405603,0.06329702917292711,0.007348114108279906,0.09014753370237652,0.1337269131941978,0.16697171651854378,0.02841777168997494"
2122,0.12609128531172198,0.20451224914859523,0.6165463723403,"IWM,EWW,VGENX,IJS,QQQ,FLPSX,VVIAX,EFA,EWU,SWSSX,IVV","0.1526044140915254,0.09237576407362813,0.12197814322334206,0.015033291878911633,0.07602014959464896,0.09629714935475947,0.07403007253231406,0.04263641939851748,0.12722337922873925,0.15766562170138373,0.04413559492222976"
2123,0.11886082512349196,0.19432556686523159,0.6116581932110053,"FLPSX,EWU,VVIAX,EWW","0.22668634447155725,0.336750033139357,0.26934329688699815,0.16722032550208768"
2124,0.12245159120971319,0.20005437423485897,0.6120915460011787,"YACKX,MDY,VFIAX,VTSAX,SPY,MASKX,VTRIX,SWSSX,IJS","0.055811186101058875,0.09467759282259806,0.20398697902384674,0.014864982644436607,0.08072966603898407,0.12137429229284559,0.15768289346947598,0.0916298192815264,0.17924258832522774"
2125,0.1325826513438934,0.19225842344804536,0.6896064628331963,"IVV,SWSSX,JUEAX,VBIRX,SPY,IJS,EWU,FLPSX,FEMKX,EWG","0.12344472567712747,0.14303105822337103,0.15030158868854435,0.013977997455266948,0.05033532615712782,0.08642330632395742,0.12068036123948751,0.18354008854477083,0.03792565769823819,0.09033988999210825"
2126,0.12958684733791276,0.20759735866048085,0.6242220429685144,"VTSAX,SPY,VGENX,VGSLX,IWM,FEMKX,SLYV,FLPSX","0.010579259510817592,0.06666309500888949,0.218088861721701,0.16581383682280995,0.06816628772160367,0.09585880591859143,0.2769488539079611,0.09788099938762572"
2127,0.11227623970063476,0.1851099971185518,0.6065379582320916,"VGSLX,EWW,VBIRX,IJT,JUEAX,VTSAX,FEMKX","0.11949088881782242,0.07515885583205481,0.08005879074680725,0.3078869732294823,0.03646923584892462,0.17993005419179564,0.20100520133311292"
2128,0.12708223027941737,0.1966253622138461,0.6463165730431311,"IWM,YACKX,SLYV,VVIAX,SWSSX,IVV,EWW,VTI","0.10202124812828281,0.1405311893568307,0.20397968793042834,0.04026792346247119,0.11039545545069593,0.20360683922871556,0.05006037468067586,0.14913728176189942"
2129,0.12402286104870795,0.19253281974437506,0.6441647777941056,"IVV,MACSX,IWM,VFIAX,FLPSX","0.41519323677992925,0.0518887263986814,0.34973485757262524,0.02335168405797218,0.15983149519079198"
2130,0.11337609627125121,0.16739095376182678,0.6773131625294941,"TGINX,VTSAX,VTRIX,QQQ,VBIRX,FEMKX,IJT,EWW,SWSSX,SLYV","0.0898067835956917,0.04572917571957872,0.05642201428650577,0.2009086644762533,0.08334563282760253,0.20004739005543107,0.062395441676278474,0.042981289061759825,0.11889701001337813,0.09946659828752058"
2131,0.11616940785974754,0.20075344330625006,0.5786670751272281,"EFA,VFIAX,EWG,FLPSX,VGENX,EWW,VTI,EWU,VGSLX","0.010419658148843847,0.18179278676772928,0.11669015961076175,0.052850251874103096,0.15300023323112438,0.12974235668202544,0.19532280705677066,0.15407056557767698,0.006111181050964529"
2132,0.1215615948509468,0.17528211171875552,0.693519684689761,"VTRIX,TGINX,IJT,FLPSX,EWG,SWPPX,IWM,JUEAX,QQQ,SWSSX,VGSLX,VTSAX","0.08160484240019368,0.13319512170252698,0.08990193913843442,0.10025929795880005,0.06772913896638344,0.14082151971031578,0.07516077590879401,0.0991152957722555,0.06853709054645071,0.042111883604672544,0.0960435465237543,0.0055195477674186"
2133,0.11364119028424262,0.1362188199854304,0.8342546962042204,"TGINX,YACKX,VBIRX,VGENX,VGSLX,VTI,EWG","0.03624388625924451,0.2904505217708473,0.25629410702470384,0.1748158204912292,0.009123095051487779,0.06383623939429749,0.16923633000818983"
2134,0.12218940915641346,0.19543659823360493,0.6252125254982218,"VTSAX,VFIAX,SWPPX,IJS,QQQ,VTI,MDY,JUEAX,IVV,SWSSX,VTRIX","0.14175998424484187,0.03725017720954611,0.04552349979693839,0.11002519490880033,0.07537456572899746,0.1314185226410397,0.118970251755276,0.11353381723412609,0.120226778910821,0.021028662095757666,0.08488854547385544"
2135,0.10834183359964868,0.18970759560296863,0.5710990814853452,"SWPPX,IJS,IWM,VFIAX,VVIAX,MDY,VTI,MACSX,VBIRX,VTRIX,FEMKX","0.022884598265708343,0.1588237627945934,0.1445049436241532,0.022194483302243936,0.03731911546398116,0.20038569894322653,0.19098957311908268,0.03343774331128838,0.04697273669264936,0.13551629241590063,0.006971052067172431"
2136,0.1435111181488118,0.1821984933175867,0.7876635834669626,"VGENX,SWSSX,VTRIX,VBIRX,YACKX","0.21063287581348494,0.09476479789101579,0.35036115281907115,0.014121188019130938,0.33011998545729715"
2137,0.11558428898820176,0.17396762273992145,0.6644011521672527,"MACSX,SWSSX,JUEAX,QQQ,TGINX,SPY,VFIAX,IWM","0.0025253145515702733,0.03142658130972052,0.12065578756343391,0.058664883514146456,0.1102761100843684,0.4170654347167123,0.25569687761306603,0.0036890106469820157"
2138,0.13019644178746703,0.1793996104295429,0.725734250346102,"VTRIX,YACKX,VTSAX,IJT,EFA","0.31095899960077067,0.3497474618031687,0.01462515732647101,0.028268900069456027,0.2963994812001335"
2139,0.1018462538418659,0.19507826959657693,0.5220789278707699,"MDY,IJS,VBIRX,EWG","0.36157642106378873,0.39990880134109097,0.12090140431459605,0.11761337328052433"
2140,0.11044679401915597,0.15315711613667407,0.7211339362161642,"TGINX,MACSX,VTRIX,SPY,MASKX,VFIAX","0.10330930469243665,0.2218157990873997,0.19406905957400628,0.18550128225359003,0.10003271308556086,0.19527184130700642"
2141,0.12494306450541742,0.19053938529714495,0.6557335340962159,"IJT,SWPPX,VTI,VVIAX,SLYV,VBIRX,FLPSX,QQQ,SWSSX","0.031185300063673097,0.03280896338549694,0.19478126667337198,0.021003573583457228,0.23894096687966046,0.07226270899349217,0.10369247880729887,0.08772975551139855,0.21759498610215067"
2142,0.11518179660286602,0.1872099979675596,0.6152545155351432,"SWPPX,MDY,IJT,IWM,VTRIX,JUEAX,TGINX,EFA,VGSLX,MASKX,MACSX,SLYV","0.04703533712948857,0.14981158325590793,0.06029510158961432,0.029571474518051605,0.029947747173217007,0.10763721326961666,0.12225181927418179,0.05460759686500154,0.15874515677633766,0.08145578393651502,0.014205396204049925,0.14443579000801804"
2143,0.1218636305038035,0.20111940042071988,0.6059267790619803,"MASKX,EFA,SWPPX,EWW,JUEAX,IJS,VTI,VFIAX,VTRIX,VVIAX,VGSLX","0.040164578166144646,0.0642208716923821,0.05343159688150055,0.10495311079219873,0.15335386729480446,0.07737856727225957,0.08204161746614576,0.13940023829586948,0.024546991315681433,0.08722097582988585,0.1732875849931275"
2144,0.11848168130612549,0.19902730405526078,0.5953036537802298,"EWG,VTI,IVV,FEMKX,SLYV,TGINX,MASKX,YACKX,VTSAX","0.17409620062870607,0.06559826458121029,0.06326629159459955,0.23817415504264353,0.15802133514157304,0.028593512631814616,0.22228484682731395,0.016331355927501512,0.033634037624637375"
2145,0.11910623294827608,0.190099055107171,0.6265482639097194,"VTSAX,VTRIX,SWSSX,FEMKX,EWU,VTI,SWPPX,QQQ","0.055484527689318566,0.16674853641439336,0.11970773700192737,0.2390409425230116,0.04168034537135901,0.21168701056054093,0.06004562458018829,0.10560527585926101"
2146,0.13395956134115908,0.20381331781192305,0.657265986243233,"SPY,MASKX,VVIAX,VGSLX,JUEAX,SLYV,MDY,EWW,VGENX,FLPSX","0.08271874642694767,0.13119160139733696,0.08260370008899642,0.09300744184166773,0.09765273297952594,0.1399146343504515,0.0993988214862989,0.10637840760985626,0.05005620218052598,0.11707771163839266"
2147,0.11885056055055898,0.20674718142078538,0.5748593994549631,"SLYV,YACKX,VVIAX,IWM,EWG,VTI,EWU,VFIAX,VGENX,IJS,SWSSX","0.09831890608561025,0.050913312714798806,0.07368842230713087,0.026199200576823123,0.19385184539593414,0.011713432892049656,0.03672059646027819,0.14740353575857926,0.18633361262666637,0.16036831246934602,0.014488822712783489"
2148,0.11302559034172556,0.16337002725351815,0.6918379842486778,"TGINX,JUEAX,IJT,VTRIX","0.23462674898818742,0.20478479691282434,0.4457227971605383,0.11486565693844995"
2149,0.15127855567522974,0.1936953074575754,0.7810130129681324,"VBIRX,SWSSX,VGSLX,YACKX,EWG","0.016943435594731,0.34670330893232554,0.10721732471310931,0.41675674318719885,0.11237918757263515"
2150,0.1275262440108618,0.2020655223679782,0.631113326590302,"IVV,VGSLX,IJT,VTRIX,YACKX","0.13115040725677599,0.2737664843116329,0.33865796482747146,0.09601328666100979,0.16041185694310986"
2151,0.12653713152563134,0.19207090329095908,0.6588042715348001,"SWSSX,VVIAX,MASKX,SWPPX,VGSLX,IVV,EFA,FEMKX,SPY,JUEAX,MDY,VTRIX","0.03828025017667059,0.010310916875839187,0.07131727596812863,0.020877418815126392,0.06379778490845973,0.14822552278782136,0.047762744578112255,0.0371908715167471,0.08292536101261738,0.23657090084367458,0.04156845172538368,0.20117250079141907"
2152,0.11343845719978037,0.17369561640357672,0.6530876227538719,"IWM,YACKX,MDY,VGSLX,MASKX,FLPSX,VVIAX,VTSAX,VTI,TGINX,VTRIX","0.09099276998826467,0.014818017564365998,0.09748095076977048,0.01560821554888933,0.08207983154357695,0.07241836862798874,0.17389417886629016,0.01020185096344189,0.18903400398970474,0.11715311015209758,0.1363187019856094"
2153,0.12300754646165615,0.17424997694147562,0.7059257546012188,"MASKX,IJS,FLPSX,QQQ,EWU,TGINX,VTI,SLYV","0.14672092952822624,0.0346315178805579,0.16590028976561125,0.1634951003577712,0.16968609717326377,0.15325543895200905,0.01083152370817767,0.15547910263438297"
2154,0.10380070438523407,0.16457780361620916,0.6307090148516893,"VTRIX,VGENX,EWU,MACSX","0.16479499321752536,0.011618384710095339,0.3888945512899176,0.43469207078246175"
2155,0.10741051910011548,0.15632148359383205,0.6871129714914858,"SWPPX,EWU,VBIRX,FLPSX,VGENX,TGINX,SPY,FEMKX,IJT,VFIAX,VTI","0.13044971163160005,0.0010768979712153257,0.07302760527339612,0.038308574874628465,0.11720728087718824,0.12718251407371853,0.05076523875038464,0.12197341640208412,0.11517254077751915,0.0944636335423376,0.13037258582592767"
2156,0.11913207427591373,0.18941470985368372,0.6289483766489895,"FLPSX,SLYV,SWSSX,QQQ,IWM,FEMKX,JUEAX,IVV,IJS,EWU,MACSX,EFA","0.08151560096023934,0.15492158916027504,0.03455776156911553,0.025528959275936423,0.10356900469908782,0.03411882502023434,0.06876621571086555,0.06533127649212603,0.07741078130495004,0.14790411034965756,0.10317219111470782,0.10320368434280437"
2157,0.12375403118844266,0.19559649873377408,0.6327006464307113,"TGINX,VGSLX,QQQ,IJT,IJS,MACSX,JUEAX","0.058670190634003125,0.16258885642182544,0.18255594210125278,0.1590333415633865,0.27768352616333686,0.07360668338030281,0.08586145973589264"
2158,0.13074063714480577,0.1919733823785635,0.6810352327229964,"VGSLX,VTSAX,EWG,MACSX,JUEAX,YACKX,VVIAX","0.24268755663398342,0.0035108158519719527,0.2380907338817234,0.12097550147978942,0.20420196765750293,0.11624422245093637,0.07428920204409249"
2159,0.12601999264352984,0.18900412314632506,0.6667579021329945,"MASKX,IJS,EWU,EWG,IJT,SLYV,JUEAX,MACSX","0.183223849488952,0.062459213205602826,0.15885726647114598,0.017610825033637978,0.1536677032525992,0.051698686567493005,0.18645885780790486,0.1860235981726642"
2160,0.11969392624241917,0.18048874344125962,0.6631656022436312,"TGINX,QQQ,VTSAX,IVV","0.11657187170577868,0.3559049972922458,0.34923594525327717,0.17828718574869837"
2161,0.10164815589149774,0.17341485220919164,0.5861559987311744,"MASKX,IJS,SWSSX,TGINX,MDY,VVIAX,FEMKX,EWU,IWM,EFA","0.05630484447867853,0.07137197753707883,0.10328572956200316,0.16332090293038792,0.08570980942016992,0.16461596936878317,0.07996814123757859,0.07280973389139923,0.04219571407260158,0.16041717750131904"
2162,0.1160518442357631,0.20302031157072536,0.5716267664939259,"EWU,IWM,IJS,FLPSX,SWSSX,VTI,FEMKX,VGSLX","0.1561074324153817,0.036378413346717195,0.08922304467786144,0.007363050280517194,0.19064495580984614,0.13752370443355036,0.23604375635041783,0.14671564268570816"
2163,0.13266035981611027,0.21128476322023151,0.6278747118069866,"VTI,SPY,EWG,SLYV,VGENX,IJS,JUEAX","0.011857799523775138,0.010920369897658712,0.32740635528319456,0.039618658052203146,0.1818876414994122,0.08175942960039051,0.3465497461433656"
2164,0.09566459975742225,0.12484865962600503,0.7662445079025586,"TGINX,SWPPX,YACKX,SLYV,EWU,FLPSX,VTI,VBIRX","0.13330287992236015,0.13370138775674476,0.08736679832386779,0.10351379911873243,0.09207772707547239,0.04857098549734989,0.19435312435489685,0.2071132979505758"
2165,0.11864444212482095,0.19450507205862594,0.6099812250091876,"MACSX,IJT,MASKX,IWM","0.2664519863514996,0.3167263173992727,0.07919959202471638,0.3376221042245112"
2166,0.12717079299585665,0.18787937870564603,0.6768746728458018,"IJS,FEMKX,SLYV,JUEAX,YACKX,VFIAX,VGSLX,QQQ,EWG,VTRIX,VTI,EWW","0.07795998671609425,0.14122482801919373,0.06362215346774852,0.043697349783227764,0.10854175530629072,0.0403672680757482,0.06354091548169587,0.10176967257973685,0.041362010217179834,0.1534175172285119,0.14805067071342118,0.016445872411151106"
2167,0.11866424701727114,0.14746518656740007,0.8046932959531757,"EWW,VFIAX,TGINX,FLPSX,IWM,MACSX,SPY,MDY","0.03387239859905515,0.13146881123932946,0.16167430368848712,0.17456082544872634,0.13565965182610212,0.190415695179515,0.1475451222298461,0.024803191788938733"
2168,0.12694625779778465,0.19620693521086988,0.6470018894151291,"MASKX,IJS,EWG,VTI,VTSAX,VFIAX,FLPSX","0.009774155312649968,0.22666629992622714,0.1274173353906997,0.18261861469275356,0.10124051249692684,0.1507826935189518,0.20150038866179093"
2169,0.10679243048633243,0.1393451156269459,0.7663880431391411,"QQQ,FLPSX,VTRIX,EWG,VBIRX,FEMKX,SWPPX,TGINX,SPY,MACSX,VTSAX","0.11813469934994303,0.06897231064275543,0.015863435315860003,0.09774243718997551,0.0843141532842336,0.06834683928442992,0.08938260116158578,0.14907320100838023,0.09000013214091512,0.1298992769341951,0.08827091368772624"
2170,0.10308123313189842,0.15577733707007324,0.661721628259247,"MASKX,JUEAX,VBIRX,IVV,YACKX,VGENX,VFIAX,IJS,SPY,VTSAX","0.00315194141537692,0.053101867536564866,0.18495187305918906,0.2971132773453321,0.011488825770663662,0.09002924364994376,0.18620746375294117,0.05185388144714866,0.04411758839528891,0.07798403762755082"
2171,0.11709707162206051,0.19389077974944716,0.6039331616148931,"MACSX,VTI,JUEAX,EWG,VGSLX,IWM,SPY","0.10449630228222577,0.13913104986132047,0.1020336199066894,0.1628230282160884,0.15792765900131248,0.1415146079170385,0.1920737328153252"
2172,0.11275748797960523,0.18706609099641608,0.6027681841160913,"VTRIX,SWPPX,SPY,SLYV,FEMKX,TGINX","0.13450158391971176,0.2823545203833363,0.196622178666818,0.23520882989355682,0.1409215762315638,0.010391310905013391"
2173,0.09922951705989896,0.15796958280221501,0.6281558468388104,"TGINX,VFIAX,VVIAX,SPY","0.19176592132969697,0.29696399185945455,0.3307317500211321,0.18053833678971634"
2174,0.1138447729507112,0.200067806477273,0.5690309448344132,"VTSAX,VVIAX,VGSLX,IJT,VFIAX","0.2536106353145867,0.16488732579822268,0.12377745525045483,0.25031882052745574,0.20740576310928013"
2175,0.12281615909304747,0.20342096488841424,0.603753694514318,"SLYV,SWSSX,MACSX,FEMKX,SWPPX,EWW,IWM","0.16140782733224596,0.23176305827848703,0.02660465884017749,0.2522799355985414,0.12563580009939274,0.15484222959092211,0.04746649026023305"
2176,0.11639099657084688,0.18112385611352472,0.6426044534845559,"VGENX,VFIAX,QQQ,VTSAX,IJT,VTI,VTRIX,SWSSX,FEMKX,TGINX,EFA","0.10186458613033074,0.071712099092586,0.15429012584924526,0.05976765232047224,0.033101359646909356,0.09600944514306126,0.07211814695589198,0.04408381791782723,0.16056886328300748,0.0745993386648169,0.1318845649958515"
2177,0.10397565822619882,0.15572165591910933,0.6677019815420514,"VTSAX,MDY,YACKX,EFA,TGINX,SPY,IVV","0.1628455967720484,0.08407426697123731,0.07343363279807474,0.14490844191819857,0.19673891703330748,0.168063005379384,0.1699361391277494"
2178,0.1361919492028503,0.2053994615322248,0.6630589398185124,"TGINX,VGENX,MDY,SPY,SLYV,QQQ,VTSAX,JUEAX,IWM","0.01031869887991598,0.0800117311795098,0.18042640851684918,0.012757409402354883,0.10203727454125822,0.24932647716813122,0.0006690520954089363,0.21667440099038082,0.14777854722619108"
2179,0.12511763588137562,0.19147742502388929,0.6534328308716579,"YACKX,IJS,EWU,IWM,MACSX,VGENX,EWG,MASKX,SWPPX,VTSAX,QQQ","0.1576770891142315,0.006117881743844208,0.1505387533070026,0.07078678601303998,0.08545915592039356,0.059379578741248676,0.17398035304295448,0.15681904255533302,0.04860476412205152,0.07872180312024293,0.011914792319657646"
2180,0.11611160485947325,0.19211825741690294,0.6043756924543993,"QQQ,VGENX,VTSAX,VTRIX,SLYV,VTI","0.020211547150391633,0.09986721986453892,0.08115643022252335,0.28621297955398617,0.20076248861686508,0.3117893345916948"
2181,0.13400830519286933,0.21434818986913143,0.6251898151073122,"VTI,SWSSX,IJT,YACKX,IJS","0.022054094636861556,0.2094413605870179,0.2878652113667586,0.17634303900344583,0.3042962944059161"
2182,0.11737343062675097,0.17762257669541207,0.6608024318216227,"YACKX,MDY,EWW,EWU,MASKX,VVIAX,SWSSX,TGINX,EWG,JUEAX","0.09858178036418529,0.14793601669656067,0.163889466090155,0.11613618883127286,0.06450249879699142,0.10641396258813561,0.025425901206645656,0.1279916655016012,0.05663670217687927,0.0924858177475729"
2183,0.11395605856442273,0.19461662392634135,0.5855412362283754,"SWPPX,EWW,SWSSX,IJT,FEMKX,IJS,VVIAX,IVV","0.17384503792335926,0.007809519344002834,0.07435096196567675,0.12444461683054676,0.08382204980125121,0.09469345583884554,0.22279895354308327,0.21823540475323427"
2184,0.10341477772748382,0.16294472529525048,0.6346617083805545,"JUEAX,IWM,SWPPX,EWU,VVIAX,VBIRX,SWSSX,YACKX,VFIAX,QQQ","0.0015144502317852191,0.14916228542704654,0.13227135427442674,0.1192450890998824,0.12551970973084275,0.17118162052571398,0.11030963418014898,0.061175074363558485,0.05670169359519541,0.07291908857139932"
2185,0.10638809027771917,0.1556769783954191,0.6833900000775561,"EWU,JUEAX,VFIAX,VVIAX,YACKX,IJS,MACSX,MASKX,IVV,QQQ,VBIRX","0.10198165806381325,0.044588567605205284,0.07132317095493008,0.012460006028035897,0.06284918376024926,0.15657888599314038,0.03729189866953277,0.07135939149477231,0.1786197609414304,0.08160604194448948,0.18134143454440102"
2186,0.12367765921499878,0.18160195079707553,0.6810370630500432,"EWW,JUEAX,TGINX,EWG,FLPSX,IWM,VGENX,VTI,VTRIX","0.04599784384628689,0.08039373012273839,0.09956645472945429,0.12343316532278825,0.1431724988694316,0.15824260265633808,0.11966018642587734,0.06976988558975637,0.15976363243732877"
2187,0.11919939329527536,0.1967761550721398,0.6057613700784826,"EWG,FEMKX,EFA,YACKX,JUEAX,SLYV,SPY","0.20132624988818829,0.07183983990478109,0.19771183240220047,0.12651997348408717,0.060598805953223124,0.25347205682166074,0.08853124154585905"
2188,0.12700248891791818,0.18900209226921735,0.6719634020612533,"IJT,MACSX,YACKX,MDY,VVIAX,EWG,JUEAX,EWW","0.1772835614888096,0.08867123148303636,0.12447747111606282,0.06626582405242613,0.15206303643601218,0.17768222326022068,0.10983722650839786,0.1037194256550344"
2189,0.10295725201402162,0.18920045735516083,0.5441702068444458,"EWW,VTI,QQQ,EWU,VVIAX,IWM,IJT,TGINX","0.10141299894866859,0.14944624823360844,0.0034806851082903032,0.1877190957086336,0.17157049319682935,0.18868091010141894,0.12177086391013514,0.07591870479241576"
2190,0.12120671602521496,0.17832597739405145,0.6796918642839197,"IVV,SLYV,FLPSX,VGSLX,MASKX,VTI,VFIAX,SWPPX,FEMKX,TGINX","0.06014708060211401,0.013903442582846762,0.13682257194467282,0.17017218180853794,0.06123582858245119,0.20867773499537143,0.16530048955176013,0.0447109670808877,0.046543372063693696,0.09248633078766422"
2191,0.1315819542593874,0.19056387619719697,0.6904873939656085,"SLYV,YACKX,EWU,VTRIX,EFA,JUEAX,EWG,EWW,VTI,FLPSX,VGENX,IJT","0.07062295922672861,0.07105263391573886,0.06754767625603482,0.05048617174449214,0.10871672354761616,0.10235233076534553,0.039086703348757565,0.027756670424336445,0.15170302613255576,0.12537280258963815,0.08683998991390926,0.09846231213484663"
2192,0.11476826009188026,0.17939207898784476,0.6397621385482507,"IVV,EWU,MACSX,QQQ,MASKX,SPY,VTRIX","0.023329777864263487,0.3584880522016383,0.24049305476492802,0.17523422268691718,0.15963888164322257,0.015578105032726016,0.027237905806304565"
2193,0.1322210522768765,0.18875663094012196,0.7004842776560264,"IVV,SWPPX,IJT,YACKX","0.12455784174698446,0.28414905410281066,0.3569105047239963,0.23438259942620857"
2194,0.11337633697369527,0.17191126554828437,0.6595049871344906,"SPY,MDY,IWM,IJT,QQQ,EWW,JUEAX,VBIRX,EFA","0.22360614851051142,0.07057380447529764,0.03627812844103152,0.09163100126031168,0.06339976967924948,0.17496963217179554,0.17457666088082183,0.1447279641562359,0.020236890424744976"
2195,0.10204205506480496,0.1781707473980509,0.5727205871614436,"VGENX,VBIRX,IJS,VTI,EWG,MASKX,VFIAX,EWU,SPY,SLYV,MDY","0.189079228790807,0.15919992860226273,0.04521523861496112,0.004130388540728334,0.12142974912660612,0.10476167549508213,0.04418469638044971,0.15465527041354343,0.016371045581543512,0.033194668941764406,0.12777810951225152"
