PortfolioID,AnnualReturn,Volatility,Sharpe,Assets,Weights
1001,0.10283058641008677,0.12119385537801543,0.8484801980211634,"EFA,FLPSX,JUEAX,MACSX,QQQ,SWPPX,TGINX,VBIRX","0.17517104960734609,0.13631987561740333,0.03512962378955073,0.23103980615737746,0.007767519092473918,0.16992897210690547,0.029706185038527157,0.21493696859041583"
1002,0.1248687688710676,0.10882694730196281,1.1474067036410884,"MACSX,SWPPX,TGINX,YACKX","0.2946777954395119,0.03590483972732653,0.31469518954448383,0.3547221752886778"
1003,0.13533161845616562,0.1367250345176909,0.9898086252715848,"FEMKX,MACSX,YACKX","0.050044627596513035,0.7360558160776651,0.2138995563258218"
1004,0.14941826484256435,0.15961059223593116,0.9361425375936151,"FLPSX,IWM,MACSX,SPY,YACKX","0.17322478747305498,0.16172423498961339,0.23235097423560422,0.1391810059071227,0.29351899739460463"
1005,0.11624022001229276,0.15181402844135564,0.7656750908049007,"IJT,MACSX,TGINX,YACKX","0.5024174085505028,0.06393013010166064,0.25217414765054613,0.18147831369729042"
1006,0.11620576411906096,0.12216396036816776,0.9512278725153435,"FLPSX,TGINX,VGENX","0.2923759829101165,0.47904584991881727,0.2285781671710662"
1007,0.08183646997737597,0.10379387556497888,0.7884518188757992,"FEMKX,TGINX,YACKX","0.34219773686691674,0.634995641836475,0.02280662129660829"
1008,0.16325782521390778,0.16686418257410404,0.9783874687511522,"FLPSX,MACSX,TGINX,VGENX","0.6452458266913775,0.08126907097754643,0.09075835465724731,0.1827267476738285"
1009,0.07317844011668012,0.10281871878300786,0.7117229331666581,"EWU,TGINX,YACKX","0.3078677800537297,0.6348601839659052,0.057272035980365135"
1010,0.09206341706972195,0.08689171021586482,1.0595189902582083,"FEMKX,TGINX,YACKX","0.08498269600591478,0.6950963376095902,0.21992096638449488"
1011,0.1547068849095374,0.1406154157282939,1.1002128330543215,"MACSX,SWPPX,TGINX,YACKX","0.028055996396447857,0.003160290041507758,0.24100197914355093,0.7277817344184936"
1012,0.0650825725755696,0.07268125983436059,0.8954519049874992,"TGINX,VBIRX,VTSAX","0.35498904581488494,0.33440023242169176,0.31061072176342336"
1013,0.11534816445194333,0.12169524025977928,0.9478445024284678,"EWW,FLPSX,MACSX,TGINX,VBIRX","0.19646322722408704,0.3498047391812319,0.033978075218860246,0.31898743365173005,0.10076652472409073"
1014,0.1499908580409225,0.1658521901255487,0.9043646510026832,"FLPSX,IWM,MACSX,SPY,YACKX","0.2408811749220346,0.2125400681290983,0.18519366194275408,0.12231728729861029,0.2390678077075027"
1015,0.11665427262595782,0.12141454274361226,0.960793245931778,"FLPSX,MACSX,TGINX,VGENX","0.15114442674601314,0.33203773935068054,0.3113720469717383,0.2054457869315679"
1016,0.11953125560318906,0.17342936522504512,0.6892215481967723,"EWU,TGINX,YACKX","0.5280080925188285,0.09673454729384869,0.37525736018732275"
1017,0.08729712996724487,0.15129182458820933,0.5770115484088637,"EWU,TGINX,VTI,YACKX","0.48388660987300863,0.28812788447960297,0.16250838269727122,0.06547712295011711"
1018,0.16545679430956262,0.15833784122866554,1.0449605288644561,"FLPSX,IWM,MACSX,YACKX","0.3398866273236912,0.11785682731477354,0.2047613516291196,0.33749519373241565"
1019,0.16678343772499932,0.16022781265780514,1.0409144015539604,"FLPSX,IWM,MACSX,YACKX","0.3955561753099035,0.1176758981297959,0.18559835669666871,0.30116956986363186"
1020,0.12748248873270535,0.13935094656852157,0.9148304469537258,"FLPSX,TGINX,VGENX","0.34011359505080463,0.37235463481454406,0.2875317701346513"
1021,0.11017308523014685,0.1319862988441891,0.8347312273693428,"TGINX,VTSAX,YACKX","0.3256462226638316,0.4828052853248217,0.19154849201134672"
1022,0.08927600356825867,0.11301375217736682,0.7899569906160314,"EFA,FLPSX,JUEAX,MACSX,QQQ,SWPPX,TGINX,VBIRX","0.10611877519528336,0.03380078283146321,0.05861311247580258,0.0001475695310309348,0.10747382425705149,0.2502703983923304,0.2408601874624809,0.20271534985455714"
1023,0.12969158199421907,0.11850823597690983,1.0943676692604571,"TGINX,VTSAX,YACKX","0.40209106540530487,0.08479642416117826,0.5131125104335169"
1024,0.12798601645945865,0.16713111724669555,0.7657820911383223,"SWSSX,VBIRX,YACKX","0.5514664806561379,0.2103239889060457,0.23820953043781648"
1025,0.11845838571193547,0.16023622056691708,0.7392734632209167,"IJT,JUEAX,MACSX,TGINX","0.48268508295786633,0.030532269579444465,0.4404756809168698,0.046306966545819436"
1026,0.11199055683523379,0.10168754479031969,1.1013202950878496,"FLPSX,MACSX,TGINX","0.2103548095485219,0.41649733977192177,0.37314785067955636"
1027,0.14224568170709978,0.15722855614890383,0.9047064044293934,"EWG,FLPSX,MACSX","0.19604210190322793,0.38053313656084686,0.4234247615359251"
1028,0.13705207563322744,0.17063986648334062,0.8031656286288039,"IJT,JUEAX,MACSX,TGINX","0.29154807120526804,0.39354239984850614,0.2926214969847744,0.022288031961451297"
1029,0.10760760739563555,0.1041577567367974,1.0331213993745638,"FLPSX,TGINX,VGENX","0.2992032599288999,0.5825854502230919,0.11821128984800805"
1030,0.11534605938761759,0.10109699818077618,1.1409444539724316,"FLPSX,MACSX,TGINX","0.3328953439874229,0.215686222524595,0.45141843348798216"
1031,0.14277765771011952,0.16134364097445925,0.8849289432653951,"FLPSX,IWM,MACSX,SPY,YACKX","0.12304044863043466,0.22204403839667392,0.26186006847520094,0.13905594383371353,0.25399950066397714"
1032,0.1613470252427885,0.18146166538100786,0.8891521242462673,"FLPSX,JUEAX,SPY","0.5059449196613279,0.19804734644863647,0.29600773389003565"
1033,0.13946773953151187,0.1593640596242568,0.8751517742478713,"EWU,SWPPX,TGINX,YACKX","0.09386422964644008,0.3330684506444392,0.103820456133042,0.4692468635760787"
1034,0.14327658218348527,0.1568437280190473,0.9134989584415232,"FLPSX,IWM,MACSX,YACKX","0.1582042146133996,0.26342751193463937,0.3671887306646491,0.21117954278731202"
1035,0.11361704294933893,0.09723510509834256,1.168477607284199,"SWSSX,VBIRX,YACKX","0.011828432729350306,0.4572031752602496,0.5309683920104"
1036,0.09814534970644256,0.1105028789105779,0.888170070083555,"EWW,FLPSX,MACSX,TGINX,VBIRX","0.24674185384800157,0.2538955963060964,0.00881898877073911,0.192217545372615,0.29832601570254785"
1037,0.17690650634269695,0.17354662524932923,1.0193601061878366,"SWSSX,VBIRX,YACKX","0.09210730267856211,0.04191422033521994,0.8659784769862181"
1038,0.10787485650434747,0.11203809127174776,0.9628408988394637,"FLPSX,IVV,TGINX","0.27645252067989873,0.2543147356961736,0.46923274362392775"
1039,0.09029395656209331,0.11403340142504767,0.7918202512045743,"EWU,SWPPX,TGINX,YACKX","0.27569599902740977,0.06831787953467627,0.4891693941271008,0.1668167273108131"
1040,0.11510563949388344,0.18484541981193942,0.62271296530361,"EWU,TGINX,VTI,YACKX","0.43009505010909566,0.012671653782616471,0.34433355429792134,0.21289974181036658"
1041,0.14847616940726702,0.16879449416985007,0.8796268512044139,"VBIRX,VGENX,YACKX","0.1348233613363432,0.40816413235077686,0.45701250631287993"
1042,0.1649741452888502,0.1668823643160082,0.9885654842260948,"MACSX,VTI,YACKX","0.09614827701074945,0.222900097831655,0.6809516251575956"
1043,0.06750491236297101,0.07253423743389797,0.9306627428804185,"VBIRX,VGENX,YACKX","0.6781143459772032,0.2522484140992522,0.06963723992354463"
1044,0.1435263023873687,0.1561874549310602,0.9189361748081494,"FLPSX,MACSX,TGINX,VGENX","0.32085089888859714,0.2950058561376544,0.09588573169505422,0.2882575132786942"
1045,0.08610105096358991,0.1385094705181179,0.6216257317388804,"EWU,SWPPX,TGINX,YACKX","0.3116230043442265,0.32709338085979356,0.3411426820498735,0.02014093274610636"
1046,0.09380454775010781,0.13412761855840216,0.6993678763428072,"EWW,FLPSX,MACSX,TGINX,VBIRX","0.38481942716710654,0.001270984406263347,0.29145363250019546,0.08908600327578135,0.23336995265065336"
1047,0.07315544893814914,0.057631308832844445,1.2693699036114445,"EWW,FLPSX,MACSX,TGINX,VBIRX","0.018767033967208864,0.1382189996002836,0.12215134984574098,0.34024795183942824,0.3806146647473383"
1048,0.051087398360958436,0.0489518046766156,1.043626454600621,"TGINX,VBIRX,VTSAX","0.47078939589201774,0.4206540539611789,0.10855655014680346"
1049,0.15146154553817612,0.1631652126586057,0.9282710638515979,"FEMKX,MACSX,YACKX","0.3644976672867591,0.1652953052743672,0.4702070274388737"
1050,0.15457639713563778,0.18780372333823714,0.8230741882430282,"FLPSX,JUEAX,SPY","0.2457022163347142,0.43809214422175285,0.31620563944353286"
1051,0.09379177179302303,0.16206309778419764,0.578736140894429,"EWU,TGINX,YACKX","0.6025286973861533,0.2344891007445557,0.16298220186929108"
1052,0.10832813434159955,0.14152143641954704,0.7654538922319558,"EWU,TGINX,YACKX","0.3941895387428191,0.2927819299584609,0.31302853129872005"
1053,0.10045002343128782,0.0891181707674163,1.1271553552579732,"FLPSX,MACSX,TGINX","0.255273959299188,0.1391019392358111,0.6056241014650009"
1054,0.13401686161259393,0.1513970996608868,0.8852009841190965,"TGINX,VTSAX,YACKX","0.16854961127516307,0.43546423530477807,0.39598615342005883"
1055,0.1271422272633122,0.12679489018904827,1.0027393617656521,"FLPSX,MACSX,TGINX,VGENX","0.25297441131742976,0.3478880535788696,0.23733318016567206,0.16180435493802864"
1056,0.146139212674216,0.15665355595145566,0.9328815537356977,"FEMKX,MACSX,YACKX","0.3275767064535649,0.28360603876919,0.3888172547772451"
1057,0.07214458661032927,0.08610162962088092,0.8379003617933051,"EWU,SWPPX,TGINX,YACKX","0.08342489366109056,0.14081295608879185,0.7444007914602995,0.03136135878981809"
1058,0.14705362350438733,0.15512601146934887,0.9479623830426623,"FEMKX,MACSX,YACKX","0.30109170354009224,0.2976711576885122,0.4012371387713954"
1059,0.1303979680900873,0.11558105488834053,1.128194998878155,"FLPSX,MACSX,TGINX","0.4570633873339594,0.19814135464204452,0.34479525802399613"
1060,0.09503245716515178,0.08504235526008354,1.1174720746446367,"EWW,FLPSX,MACSX,TGINX,VBIRX","0.0727312125360598,0.2071608981335141,0.1961272178321191,0.2951640991761379,0.2288165723221691"
1061,0.09121461108325292,0.1231101491286099,0.7409186954031177,"EWU,TGINX,YACKX","0.36952818946126376,0.4451157246335616,0.18535608590517466"
1062,0.1385952765721756,0.16002151253218433,0.8661040280087381,"FLPSX,TGINX,VGENX","0.37223113500054594,0.2595518470576614,0.3682170179417927"
1063,0.11335229574281167,0.11188277767514211,1.013134443908216,"SWSSX,VBIRX,VGENX,YACKX","0.0011465575275885949,0.4010698432442333,0.22587560595636905,0.37190799327180907"
1064,0.130764716380608,0.13508624989132076,0.9680090792794269,"FLPSX,MACSX,TGINX,VGENX","0.3992205888910276,0.02221385593124727,0.35849366106889147,0.22007189410883377"
1065,0.09855107638564976,0.11377142332767698,0.8662199478845354,"EWU,SWPPX,TGINX,YACKX","0.10382925158449863,0.2665428156239377,0.4504303770874934,0.17919755570407023"
1066,0.15625298940853188,0.140411573136185,1.112821300399379,"FLPSX,IWM,MACSX,YACKX","0.13414626554093148,0.014736441587145446,0.45961947668826236,0.3914978161836608"
1067,0.17608322724556197,0.1848548911477421,0.9525483807990262,"FLPSX,JUEAX,SPY","0.5242775657298668,0.4362127757208869,0.03950965854924612"
1068,0.07558688874021043,0.09256487582944545,0.8165828351510172,"TGINX,VBIRX,VTSAX","0.46198804857879766,0.14663757276512024,0.39137437865608216"
1069,0.0900032736632265,0.11090529160500916,0.811532726353351,"EWU,TGINX,YACKX","0.28938234494258736,0.5200740901193794,0.19054356493803315"
1070,0.14090123704255147,0.15893642262124277,0.8865257863411807,"FEMKX,MACSX,YACKX","0.388257959663139,0.298404257914147,0.31333778242271404"
1071,0.1475395499237663,0.19063029809121088,0.773956456036034,"FLPSX,JUEAX,SPY","0.1372224025729811,0.4627606623664451,0.4000169350605738"
1072,0.13706813141054494,0.13774057038052856,0.9951180761911621,"FLPSX,MACSX,TGINX,VGENX","0.32747719625335275,0.33415595549357396,0.16381857474179534,0.17454827351127813"
1073,0.07871096767835972,0.09983163901307902,0.7884370972617983,"TGINX,VBIRX,VTSAX","0.4183569149903175,0.13866448481876198,0.44297860019092045"
1074,0.10765928818622446,0.13797359372004964,0.7802890776670401,"FLPSX,TGINX,VGENX","0.10277618104331829,0.48114430850903456,0.4160795104476472"
1075,0.13329576455257905,0.16966866551082427,0.7856239344563906,"EWG,FLPSX,MACSX","0.34187306494882824,0.2985327154113937,0.3595942196397781"
1076,0.1518513499972504,0.16369415102830293,0.9276528760700503,"EWG,FLPSX,MACSX","0.17986676657034745,0.5173980698862481,0.3027351635434043"
1077,0.1406793400967608,0.1615163148174143,0.8709915172085954,"SWSSX,VBIRX,VGENX,YACKX","0.24347935138682994,0.1631413618142204,0.21786358725847826,0.3755156995404714"
1078,0.1386031473880667,0.1288080728222069,1.076043949352304,"VBIRX,VGENX,YACKX","0.28062165100575553,0.09408432358925725,0.6252940254049872"
1079,0.1311897520392462,0.16017596897965544,0.8190351703501111,"TGINX,VTSAX,YACKX","0.12236398949602918,0.5546342661193402,0.32300174438463064"
1080,0.14146484712140134,0.1556696278005903,0.9087504680271672,"FEMKX,MACSX,YACKX","0.34381997878978665,0.3365259364855524,0.31965408472466095"
1081,0.1102370311361869,0.12464048571851573,0.8844399995772068,"EWW,FLPSX,MACSX,TGINX,VBIRX","0.2377595969874339,0.17708340852130186,0.32382688591626824,0.053858321210047015,0.2074717873649491"
1082,0.10914853879835963,0.15966172164616294,0.6836237118891342,"SWSSX,VBIRX,VGENX,YACKX","0.018345478098087592,0.3279917741806428,0.5747800348756641,0.07888271284560545"
1083,0.1556157855948761,0.18282299218420028,0.8511827956414146,"FLPSX,JUEAX,SPY","0.3951068188358271,0.24934389567956727,0.3555492854846057"
1084,0.15809870237371002,0.179189184849288,0.8823004720216975,"VBIRX,VGENX,YACKX","0.07375023671092558,0.41374478949479604,0.5125049737942784"
1085,0.13616807979674336,0.1864096922236018,0.730477466983891,"FLPSX,JUEAX,SPY","0.16934782796085757,0.21476004290062595,0.6158921291385165"
1086,0.14508598766935485,0.14825636868569758,0.9786155492377941,"FEMKX,MACSX,YACKX","0.22061453953895876,0.4114202270857678,0.3679652333752734"
1087,0.12348199542633043,0.1667948291203789,0.7403226831283313,"FEMKX,MACSX,YACKX","0.514905500609198,0.4263478094029763,0.05874668998782562"
1088,0.13107763279837742,0.141107633683474,0.9289195019201058,"EWU,SWPPX,TGINX,YACKX","0.12036089921157912,0.188878248338621,0.2310522988746418,0.45970855357515805"
1089,0.10706476936845281,0.14190847963804504,0.7544635080407783,"EFA,FLPSX,JUEAX,MACSX,QQQ,SWPPX,TGINX,VBIRX","0.19874704358825085,0.013031418315470495,0.09255765123158184,0.15254820313496356,0.18530349143931596,0.1463399350118297,0.10200395452994122,0.1094683027486464"
1090,0.15460281728019573,0.15754001729618622,0.98135584807974,"FEMKX,TGINX,YACKX","0.2800167941501765,0.10672995016231221,0.6132532556875113"
1091,0.14390351711764846,0.1574866698055294,0.9137504608824738,"FLPSX,IWM,MACSX,YACKX","0.2163608846842521,0.2571314294455864,0.3655678338744729,0.1609398519956886"
1092,0.08016263651041074,0.1111183964478476,0.7214164267393324,"MACSX,VBIRX,VGENX","0.0393818219247306,0.5373544503777751,0.42326372769749426"
1093,0.15150232912063033,0.15443561739739178,0.9810064004263113,"FEMKX,MACSX,YACKX","0.2537769823332408,0.28067871242955383,0.46554430523720547"
1094,0.1321624750072758,0.16487104287923524,0.8016112029089437,"FLPSX,IWM,MACSX,YACKX","0.016102120659590553,0.40128003345428276,0.37328752143208616,0.20933032445404057"
1095,0.11072227809682812,0.15901754986611427,0.6962896748821207,"EWU,TGINX,VTI,YACKX","0.42658387512594725,0.17704214594356815,0.12277509605913041,0.27359888287135414"
1096,0.13848851696982573,0.1909629438094881,0.7252114688176735,"FLPSX,JUEAX,SPY","0.07723333251591905,0.3841039496459916,0.5386627178380894"
1097,0.09339552341108451,0.11619586636656021,0.8037766431075265,"FLPSX,TGINX,VGENX","0.050191319000577536,0.6200996070126672,0.3297090739867552"
1098,0.1289501716169619,0.1394224573254094,0.9248880997413108,"SWSSX,VBIRX,YACKX","0.32096911115477206,0.27181154339409164,0.40721934545113625"
1099,0.12479500392375514,0.1737655088020773,0.7181805226139519,"TGINX,VTSAX,YACKX","0.06457058680214976,0.7424096469468872,0.1930197662509631"
1100,0.10701208653921307,0.13231757297619337,0.8087518848193106,"EWW,FLPSX,MACSX,TGINX,VBIRX","0.3224794416786452,0.18780339498409568,0.16582185174193326,0.11416170738489641,0.20973360421042944"
1101,0.12964610198400542,0.14090491280368697,0.9200963926973386,"TGINX,VTSAX,YACKX","0.23789087777993256,0.37310521039848304,0.3890039118215844"
1102,0.09683440054093238,0.10030058966997774,0.9654419865281922,"IJT,JUEAX,MACSX,TGINX","0.12214731506054698,0.08184566563503475,0.3525234874289412,0.443483531875477"
1103,0.10655218693714191,0.13517131029955515,0.7882751650554398,"EWU,TGINX,VTI,YACKX","0.13359695793354642,0.30109613045759903,0.37961435763233964,0.18569255397651496"
1104,0.12423389652470654,0.18457002938958347,0.6730989691857192,"EWU,TGINX,VTI,YACKX","0.4797624069318879,0.006409010785484862,0.16229533779326005,0.35153324448936724"
1105,0.12526727351370162,0.1396541534141186,0.8969820836065265,"SWSSX,VBIRX,YACKX","0.35681541297508423,0.2841200178570853,0.3590645691678303"
1106,0.12107208496304296,0.13979026665880973,0.8660981043733696,"FLPSX,IVV,TGINX","0.3089764370037368,0.42465408540692656,0.26636947758933655"
1107,0.14485991198111176,0.16903386529885944,0.8569875138629348,"FEMKX,MACSX,YACKX","0.4842758388565964,0.13858492057933366,0.37713924056406994"
1108,0.1644204276253514,0.1904589133912878,0.8632855490861606,"FLPSX,JUEAX,SPY","0.2645054353498782,0.588091366565588,0.14740319808453378"
1109,0.1290023232715374,0.11861445507355194,1.0875767476362306,"FLPSX,MACSX,TGINX,VGENX","0.46792238473535835,0.07371587754589054,0.4003152906181924,0.05804644710055865"
1110,0.12572435311662916,0.13047966814692297,0.9635551262673414,"SWSSX,VBIRX,YACKX","0.269001415572448,0.306989650508855,0.42400893391869704"
1111,0.10739500276149579,0.11989005863556493,0.8957790494368603,"EFA,FLPSX,JUEAX,MACSX,QQQ,SWPPX,TGINX,VBIRX","0.101072401936562,0.16253077493136162,0.08500655148926796,0.0079884482188219,0.220244513478986,0.031272399384405444,0.18077662453371351,0.2111082860268814"
1112,0.11736757799422977,0.148022282058352,0.792904800291906,"SWSSX,VBIRX,VGENX,YACKX","0.2493517712354113,0.2858755438930388,0.2915227243128738,0.17324996055867609"
1113,0.1002199725661556,0.08907961121742472,1.1250607315914254,"EWW,FLPSX,MACSX,TGINX,VBIRX","0.05240301734075553,0.21461178819742757,0.2696752681761853,0.2624067366527041,0.20090318963292758"
1114,0.10731032709347885,0.14926327279442406,0.7189332317620707,"EWU,TGINX,YACKX","0.4504907734951391,0.2545549205649222,0.2949543059399387"
1115,0.1227451870482431,0.12857565714426267,0.9546533906532731,"SWSSX,VBIRX,YACKX","0.28107599658941085,0.32189856493912666,0.3970254384714625"
1116,0.167732317689582,0.15876771046744725,1.0564636675539438,"FLPSX,IWM,MACSX,SPY,YACKX","0.4636582801983121,0.07697577908617402,0.1993908414234667,0.01695011043166636,0.24302498886038087"
1117,0.1234338823715261,0.1726723656949492,0.7148444504987553,"EWU,TGINX,YACKX","0.4987647114853327,0.09053697110331878,0.41069831741134855"
1118,0.10922152146024905,0.15132665416848098,0.7217599705775971,"SWSSX,VBIRX,VGENX,YACKX","0.414931731065881,0.310794683645235,0.20640514845178487,0.06786843683709914"
1119,0.045839187772247325,0.04016504835252048,1.1412705736073332,"TGINX,VBIRX,VTSAX","0.0786973187439368,0.7293000231462136,0.19200265810984976"
1120,0.14437584111505275,0.14664141978875248,0.9845502131869464,"EWG,FLPSX,MACSX","0.0854999936311753,0.3736503726593942,0.5408496337094304"
1121,0.15579779278838737,0.16996033792996446,0.9166714698613212,"FEMKX,TGINX,YACKX","0.406815803562037,0.02894497735410541,0.5642392190838577"
1122,0.14423080160113733,0.13808972539076714,1.0444716375022989,"FLPSX,MACSX,TGINX,VGENX","0.45964487804185183,0.27154615745438704,0.1652974261610924,0.10351153834266874"
1123,0.13287130840510347,0.14105444471900655,0.941985973357985,"IJT,MACSX,TGINX,YACKX","0.2880429326334133,0.14895106858676962,0.1947320297433177,0.36827396903649934"
1124,0.10170807121211488,0.17084870461568014,0.5953107542776203,"EWU,SWPPX,TGINX,YACKX","0.28014704628834025,0.5581955531043158,0.11154641830823972,0.05011098229910423"
1125,0.1348203685895006,0.16247668750612307,0.8297828485974014,"SWSSX,VBIRX,YACKX","0.46541054436632456,0.1932004567810255,0.34138899885264995"
1126,0.14516044479659815,0.13974522455916746,1.0387506639637472,"FEMKX,TGINX,YACKX","0.18106199773003964,0.23314470281070876,0.5857932994592516"
1127,0.11486683998448372,0.1158086507887136,0.9918675263219484,"IJT,JUEAX,MACSX,TGINX","0.017355228560192656,0.3352369132474191,0.3024959418610058,0.3449119163313824"
1128,0.09575617308484642,0.12982521849562778,0.7375776000567353,"IJT,JUEAX,MACSX,TGINX","0.4389689319035943,0.05735398638276919,0.0737494044565225,0.4299276772571139"
1129,0.11956408544685597,0.17357849691976462,0.6888185320680797,"EWG,FLPSX,MACSX","0.4358746278958781,0.12755363060134245,0.4365717415027795"
1130,0.13047051223794892,0.11740199640781944,1.1113142555492272,"SWSSX,VBIRX,YACKX","0.035063604509724976,0.34607148012759076,0.6188649153626843"
1131,0.0987487336130727,0.08929247111144432,1.105902125721509,"FLPSX,MACSX,TGINX","0.1619651869991226,0.3056339183737133,0.5324008946271641"
1132,0.11894729803558544,0.1102615065640826,1.0787744675559532,"SWSSX,VBIRX,YACKX","0.12721625608012554,0.3904372926765458,0.4823464512433287"
1133,0.11901748464820743,0.128683439373955,0.9248857912659746,"FEMKX,TGINX,YACKX","0.35373566337447726,0.34165373939331944,0.30461059723220324"
1134,0.12987187494914829,0.14573181490557624,0.8911703668364793,"FEMKX,MACSX,YACKX","0.21863956347306984,0.6411191533302889,0.14024128319664128"
1135,0.08725111869567495,0.12073457220912714,0.7226688851354462,"EWU,TGINX,YACKX","0.3737580020019804,0.4722585553176621,0.15398344268035755"
1136,0.09736891100685968,0.10483221636872882,0.9288071394425329,"VBIRX,VGENX,YACKX","0.4809901065502017,0.29768599842453936,0.2213238950252589"
1137,0.12105179363889766,0.11364633965876252,1.065162274494462,"MACSX,SWPPX,TGINX,YACKX","0.539933056756384,0.04888946013520737,0.21001605334946508,0.2011614297589435"
1138,0.11188403015515348,0.10386034368270947,1.0772545727073286,"MACSX,SWPPX,TGINX,YACKX","0.1347122395487363,0.15244755063840423,0.4295165174999217,0.28332369231293775"
1139,0.1398874649656974,0.17580211563762524,0.7957097925604181,"FEMKX,MACSX,YACKX","0.5876421962896455,0.10469244237431284,0.3076653613360416"
1140,0.12711011193173472,0.1844183585245244,0.6892486894943884,"FLPSX,JUEAX,SPY","0.19900542970214055,0.011569097830217027,0.7894254724676424"
1141,0.095067466562727,0.10058762856832713,0.9451208654168598,"FLPSX,TGINX,VGENX","0.15953962887957565,0.6567836915656392,0.1836766795547852"
1142,0.12126734931518052,0.132852662858823,0.9127957747000246,"EWU,TGINX,VTI,YACKX","0.13421612791857526,0.29457506308071724,0.1928321104966297,0.3783766985040778"
1143,0.11421122339947176,0.12082099620938883,0.9452928462991482,"FLPSX,IVV,TGINX","0.31182362039981987,0.28728232374211965,0.40089405585806037"
1144,0.08696501723816207,0.08788927842723843,0.9894838004633121,"MACSX,SWPPX,TGINX,YACKX","0.21312754132951095,0.16461390262702685,0.5743663823176929,0.047892173725769184"
1145,0.12376882957563784,0.14745604219593986,0.8393608544787442,"MACSX,VTI,YACKX","0.4768199795851624,0.4341560208990904,0.08902399951574719"
1146,0.11688299502938614,0.1344666106592444,0.869234335991279,"SWSSX,VBIRX,VGENX,YACKX","0.06674823491469724,0.32968773275784385,0.3383586809747254,0.2652053513527336"
1147,0.08820655487768744,0.10590009277223576,0.8329223569935615,"FLPSX,IVV,TGINX","0.06781037693339076,0.39624576616248125,0.535943856904128"
1148,0.15180442956776508,0.17217654025632573,0.8816789403583559,"TGINX,VTSAX,YACKX","0.02590123853500311,0.44474453412066356,0.5293542273443334"
1149,0.13493597515527686,0.18333704886878102,0.7359994937621908,"VBIRX,VGENX,YACKX","0.1667193910999513,0.6007565377701326,0.23252407112991605"
1150,0.11445893024404276,0.09977101957098006,1.147216203023898,"FEMKX,TGINX,YACKX","0.014142330912589566,0.560465071862316,0.4253925972250945"
1151,0.11720292214143974,0.13444800998159864,0.871734153279627,"TGINX,VTSAX,YACKX","0.2959686625034893,0.4396946119444772,0.2643367255520336"
1152,0.07436342967227151,0.1485460212287043,0.5006086939062484,"EWU,TGINX,YACKX","0.6088006670239848,0.3793764435821329,0.011822889393882296"
1153,0.10341827768669046,0.1153597345404444,0.8964850525937423,"FLPSX,IVV,TGINX","0.20355242434683754,0.3497946222623371,0.44665295339082545"
1154,0.12403549113689029,0.15675060823014209,0.7912919288630811,"EWU,TGINX,YACKX","0.3924473223532092,0.1729193104987392,0.4346333671480517"
1155,0.12777328685791386,0.16387491969119594,0.7797000730721236,"EFA,FLPSX,JUEAX,MACSX,QQQ,SWPPX,TGINX,VBIRX","0.18221971806435852,0.12398244168880937,0.17615137107013507,0.12551592684937143,0.13114450683820505,0.18012040173214283,0.04981670703457768,0.031048926722400057"
1156,0.08456743568539134,0.10813484965093367,0.7820553314530932,"EWU,TGINX,YACKX","0.29721657177788874,0.5556355961862899,0.14714783203582135"
1157,0.14487035731598683,0.15146711816771793,0.9564475713836017,"FLPSX,IWM,MACSX,SPY,YACKX","0.19405612368560254,0.09828087010421296,0.33940442520552394,0.16897875987145924,0.1992798211332013"
1158,0.1292946867231976,0.2041915651156098,0.6332028781404029,"SWSSX,VBIRX,YACKX","0.7989464842952823,0.12979640297645786,0.07125711272825987"
1159,0.11229287133191017,0.12140475283785147,0.924946253808439,"IJT,MACSX,TGINX,YACKX","0.2613659528026052,0.3368166018834656,0.2709697391170779,0.1308477061968513"
1160,0.15447280268980984,0.16487338896089923,0.9369177382921634,"EWG,FLPSX,MACSX","0.16873575154643192,0.5524111938988667,0.2788530545547014"
1161,0.1452575243680008,0.19124562200764003,0.7595338541250264,"FLPSX,JUEAX,SPY","0.11070623612096285,0.4587375612200308,0.43055620265900635"
1162,0.12242056510409569,0.14297910095039532,0.8562130009935358,"MACSX,VTI,YACKX","0.5895271320210388,0.35126444446170335,0.059208423517257885"
1163,0.09980428916658972,0.12695019210240555,0.7861688707495745,"EWU,TGINX,VTI,YACKX","0.16143119274624584,0.3668390111567735,0.3163985102376904,0.1553312858592903"
1164,0.13533406312359994,0.16846307598184757,0.8033455541212047,"FLPSX,IWM,MACSX,SPY,YACKX","0.1329225413239152,0.22221191496815476,0.20136907685936886,0.2881249050347822,0.15537156181377904"
1165,0.1437595510200065,0.15186928939536048,0.9466005378201123,"FLPSX,IWM,MACSX,SPY,YACKX","0.08585544067072691,0.1642403862590944,0.3648206726131243,0.0945205433509357,0.29056295710611874"
1166,0.12784986547073648,0.14021789786737,0.9117941961422625,"IJT,MACSX,TGINX,YACKX","0.28617805740412355,0.41755995996374495,0.09587635836401516,0.20038562426811632"
1167,0.09680769127842405,0.08763770682844783,1.1046351482921226,"EWW,FLPSX,MACSX,TGINX,VBIRX","0.030884677350848704,0.13794640000245195,0.3849642352985359,0.2670100852124567,0.17919460213570682"
1168,0.1409797902572662,0.1448166230979134,0.9735055772012233,"EWG,FLPSX,MACSX","0.08587507971943154,0.3234019759299735,0.5907229443505949"
